order_id,product_name,quantity,price_pln,channel,order_date,status,manager,city,country,delivery_service,delivery_date
SC2-00688,Creatine Monohydrate 500g,1,48.0,Facebook Shop,2025-06-16 09:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-06-19
SC2-00689,Magnesium Complex 60 caps,1,36.5,Website,2025-06-18 08:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2025-06-22
SC2-00690,Collagen Peptides 300g,2,138.0,Website,2025-06-21 16:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-06-22
SC2-00691,Pre-Workout Energy Powder 300g,1,80.5,Facebook Shop,2025-06-23 00:00:00,Completed,Manager_A,Warsaw,Poland,DPD Poland,2025-06-25
SC2-00692,Vitamin D3+K2 60 caps,3,61.5,Instagram,2025-06-23 06:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2025-06-29
SC2-00693,Vitamin D3+K2 60 caps,3,73.5,Website,2025-06-23 15:00:00,Completed,Manager_A,Wroclaw,Poland,DPD Poland,2025-06-26
SC2-00694,Resistance Band Set 5pcs,1,52.0,Website,2025-06-24 06:00:00,New,Manager_B,Lublin,Poland,InPost Paczkomat,
SC2-00695,Resistance Band Set 5pcs,1,45.5,Instagram,2025-06-27 13:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2025-06-28
SC2-00696,Shaker Bottle 700ml,3,61.5,Facebook Shop,2025-06-28 22:00:00,Completed,Manager_B,Katowice,Poland,Poczta Polska,2025-07-02
SC2-00697,Resistance Band Set 5pcs,1,44.0,Instagram,2025-06-29 17:00:00,Completed,Manager_A,Katowice,Poland,InPost Paczkomat,2025-07-04
SC2-00698,Magnesium Complex 60 caps,1,27.5,Website,2025-07-01 05:00:00,New,Manager_C,Lodz,Poland,InPost Paczkomat,
SC2-00699,BCAA 2:1:1 Powder 400g,1,54.0,Instagram,2025-07-03 01:00:00,Completed,Manager_C,Katowice,Poland,DPD Poland,2025-07-05
SC2-00700,Vitamin D3+K2 60 caps,1,31.5,Website,2025-07-03 08:00:00,Completed,Manager_C,Szczecin,Poland,Poczta Polska,2025-07-09
SC2-00701,Omega-3 Fish Oil 90 capsules,1,40.5,Facebook Shop,2025-07-03 19:00:00,New,Manager_B,Szczecin,Poland,InPost Paczkomat,
SC2-00702,Shaker Bottle 700ml,1,17.5,Website,2025-07-06 10:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-07-09
SC2-00703,Vitamin D3+K2 60 caps,2,48.0,Website,2025-07-08 01:00:00,Completed,Manager_B,Warsaw,Poland,InPost Paczkomat,2025-07-10
SC2-00704,Pre-Workout Energy Powder 300g,1,76.5,Website,2025-07-12 17:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-07-16
SC2-00705,BCAA 2:1:1 Powder 400g,3,172.5,Instagram,2025-07-13 10:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2025-07-16
SC2-00706,Pre-Workout Energy Powder 300g,2,125.0,Instagram,2025-07-16 02:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-07-20
SC2-00707,Omega-3 Fish Oil 90 capsules,1,39.0,Website,2025-07-20 22:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-07-26
SC2-00708,Shaker Bottle 700ml,1,15.0,Instagram,2025-07-22 07:00:00,Completed,Manager_C,Lodz,Poland,DPD Poland,2025-07-27
SC2-00709,Whey Protein Concentrate 1kg Vanilla,1,101.0,Website,2025-07-22 21:00:00,New,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,
SC2-00710,Resistance Band Set 5pcs,3,120.0,Website,2025-07-24 09:00:00,Completed,Manager_B,Lublin,Poland,InPost Paczkomat,2025-07-25
SC2-00711,Resistance Band Set 5pcs,1,46.5,Facebook Shop,2025-07-27 00:00:00,Completed,Manager_B,Lodz,Poland,DPD Poland,2025-07-29
SC2-00712,Omega-3 Fish Oil 90 capsules,3,88.5,Facebook Shop,2025-07-27 11:00:00,Completed,Manager_C,Katowice,Poland,Poczta Polska,2025-07-29
SC2-00713,Whey Protein Concentrate 1kg Vanilla,1,96.5,Instagram,2025-07-28 22:00:00,Cancelled,Manager_C,Bydgoszcz,Poland,DPD Poland,
SC2-00714,Pre-Workout Energy Powder 300g,1,89.0,Website,2025-07-29 18:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2025-08-02
SC2-00715,BCAA 2:1:1 Powder 400g,1,69.0,Website,2025-07-31 04:00:00,New,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,
SC2-00716,Shaker Bottle 700ml,1,19.5,Website,2025-08-01 22:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-08-03
SC2-00717,BCAA 2:1:1 Powder 400g,1,60.0,Website,2025-08-03 13:00:00,Completed,Manager_C,Lublin,Poland,InPost Paczkomat,2025-08-05
SC2-00718,BCAA 2:1:1 Powder 400g,3,162.0,Instagram,2025-08-03 20:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-08-08
SC2-00719,Shaker Bottle 700ml,1,15.0,Website,2025-08-04 14:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-08-06
SC2-00720,Collagen Peptides 300g,1,59.0,Website,2025-08-04 15:00:00,Completed,Manager_C,Katowice,Poland,Poczta Polska,2025-08-08
SC2-00721,Shaker Bottle 700ml,1,18.0,Instagram,2025-08-04 21:00:00,Completed,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,2025-08-10
SC2-00722,Creatine Monohydrate 500g,1,49.0,Instagram,2025-08-05 17:00:00,Completed,Manager_C,Lublin,Poland,InPost Paczkomat,2025-08-10
SC2-00723,Vitamin D3+K2 60 caps,1,27.5,Website,2025-08-06 04:00:00,Completed,Manager_C,Wroclaw,Poland,DPD Poland,2025-08-07
SC2-00724,Omega-3 Fish Oil 90 capsules,3,121.5,Instagram,2025-08-10 16:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-08-14
SC2-00725,Omega-3 Fish Oil 90 capsules,1,39.5,Website,2025-08-12 12:00:00,Completed,Manager_A,Gdansk,Poland,InPost Paczkomat,2025-08-18
SC2-00726,Magnesium Complex 60 caps,2,75.0,Facebook Shop,2025-08-12 16:00:00,Completed,Manager_A,Wroclaw,Poland,Poczta Polska,2025-08-16
SC2-00727,Pre-Workout Energy Powder 300g,3,256.5,Facebook Shop,2025-08-13 03:00:00,Completed,Manager_A,Lublin,Poland,DPD Poland,2025-08-19
SC2-00728,Pre-Workout Energy Powder 300g,1,62.0,Website,2025-08-13 13:00:00,Completed,Manager_B,Bydgoszcz,Poland,InPost Paczkomat,2025-08-14
SC2-00729,Whey Protein Concentrate 1kg Vanilla,1,125.0,Instagram,2025-08-14 06:00:00,Completed,Manager_A,Katowice,Poland,InPost Paczkomat,2025-08-20
SC2-00730,Pre-Workout Energy Powder 300g,1,64.5,Facebook Shop,2025-08-15 16:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2025-08-18
SC2-00731,Resistance Band Set 5pcs,1,57.0,Facebook Shop,2025-08-16 23:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-08-19
SC2-00732,BCAA 2:1:1 Powder 400g,1,57.0,Website,2025-08-18 18:00:00,Completed,Manager_A,Wroclaw,Poland,DPD Poland,2025-08-19
SC2-00733,Collagen Peptides 300g,1,78.5,Facebook Shop,2025-08-19 05:00:00,Awaiting Payment,Manager_A,Gdansk,Poland,InPost Paczkomat,
SC2-00734,Pre-Workout Energy Powder 300g,1,67.0,Instagram,2025-08-20 14:00:00,Completed,Manager_A,Wroclaw,Poland,InPost Paczkomat,2025-08-25
SC2-00735,Shaker Bottle 700ml,1,21.0,Instagram,2025-08-22 01:00:00,Completed,Manager_A,Katowice,Poland,DPD Poland,2025-08-25
SC2-00736,Gym Bag Medium,3,178.5,Website,2025-08-22 11:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-08-23
SC2-00737,BCAA 2:1:1 Powder 400g,3,186.0,Facebook Shop,2025-08-25 01:00:00,Completed,Manager_B,Katowice,Poland,DPD Poland,2025-08-29
SC2-00738,Magnesium Complex 60 caps,1,25.5,Instagram,2025-08-26 04:00:00,Completed,Manager_C,Bydgoszcz,Poland,InPost Paczkomat,2025-08-31
SC2-00739,Shaker Bottle 700ml,2,33.0,Website,2025-08-27 15:00:00,Completed,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,2025-08-29
SC2-00740,Whey Protein Concentrate 1kg Chocolate,1,93.5,Facebook Shop,2025-08-28 02:00:00,Completed,Manager_B,Szczecin,Poland,Poczta Polska,2025-08-31
SC2-00741,Collagen Peptides 300g,1,61.5,Instagram,2025-08-30 05:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2025-09-02
SC2-00742,Creatine Monohydrate 500g,1,46.0,Website,2025-08-30 14:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-09-05
SC2-00743,Whey Protein Concentrate 1kg Chocolate,1,124.5,Instagram,2025-08-30 17:00:00,Completed,Manager_C,Wroclaw,Poland,InPost Paczkomat,2025-09-05
SC2-00744,Collagen Peptides 300g,1,55.5,Instagram,2025-08-30 18:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2025-09-05
SC2-00745,Pre-Workout Energy Powder 300g,3,187.5,Instagram,2025-08-31 10:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-09-02
SC2-00746,Omega-3 Fish Oil 90 capsules,2,59.0,Website,2025-09-02 07:00:00,Completed,Manager_B,Szczecin,Poland,Poczta Polska,2025-09-03
SC2-00747,Omega-3 Fish Oil 90 capsules,2,83.0,Website,2025-09-03 15:00:00,Completed,Manager_B,Szczecin,Poland,Poczta Polska,2025-09-05
SC2-00748,Magnesium Complex 60 caps,1,33.0,Website,2025-09-04 03:00:00,Completed,Manager_C,Szczecin,Poland,DPD Poland,2025-09-06
SC2-00749,Resistance Band Set 5pcs,1,57.0,Instagram,2025-09-04 19:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-09-05
SC2-00750,Pre-Workout Energy Powder 300g,2,144.0,Facebook Shop,2025-09-05 04:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-09-10
SC2-00751,Creatine Monohydrate 500g,1,46.0,Website,2025-09-06 23:00:00,Completed,Manager_B,Krakow,Poland,DPD Poland,2025-09-12
SC2-00752,Shaker Bottle 700ml,1,18.0,Instagram,2025-09-09 05:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2025-09-10
SC2-00753,Gym Bag Medium,2,102.0,Website,2025-09-10 04:00:00,New,Manager_A,Wroclaw,Poland,InPost Paczkomat,
SC2-00754,Magnesium Complex 60 caps,1,33.0,Instagram,2025-09-10 12:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-09-11
SC2-00755,Magnesium Complex 60 caps,2,76.0,Website,2025-09-11 00:00:00,Completed,Manager_C,Katowice,Poland,DPD Poland,2025-09-14
SC2-00756,Omega-3 Fish Oil 90 capsules,1,40.5,Facebook Shop,2025-09-11 03:00:00,Completed,Manager_A,Lodz,Poland,DPD Poland,2025-09-13
SC2-00757,Gym Bag Medium,1,73.0,Instagram,2025-09-12 07:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2025-09-14
SC2-00758,Omega-3 Fish Oil 90 capsules,2,69.0,Instagram,2025-09-12 18:00:00,Completed,Manager_B,Poznan,Poland,DPD Poland,2025-09-13
SC2-00759,Omega-3 Fish Oil 90 capsules,1,38.0,Instagram,2025-09-12 22:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2025-09-14
SC2-00760,BCAA 2:1:1 Powder 400g,1,59.5,Website,2025-09-13 03:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-09-14
SC2-00761,Pre-Workout Energy Powder 300g,1,62.5,Website,2025-09-13 04:00:00,Completed,Manager_B,Poznan,Poland,DPD Poland,2025-09-14
SC2-00762,Creatine Monohydrate 500g,2,113.0,Website,2025-09-13 07:00:00,New,Manager_C,Wroclaw,Poland,DPD Poland,
SC2-00763,Magnesium Complex 60 caps,1,33.0,Instagram,2025-09-13 19:00:00,Completed,Manager_A,Bydgoszcz,Poland,DPD Poland,2025-09-16
SC2-00764,Gym Bag Medium,1,67.5,Website,2025-09-14 05:00:00,New,Manager_C,Lublin,Poland,DPD Poland,
SC2-00765,Pre-Workout Energy Powder 300g,1,84.5,Instagram,2025-09-14 08:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-09-19
SC2-00766,Whey Protein Concentrate 1kg Vanilla,3,385.5,Website,2025-09-15 07:00:00,Awaiting Payment,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,
SC2-00767,Pre-Workout Energy Powder 300g,1,68.5,Instagram,2025-09-16 23:00:00,Completed,Manager_C,Szczecin,Poland,InPost Paczkomat,2025-09-19
SC2-00768,BCAA 2:1:1 Powder 400g,1,55.0,Website,2025-09-17 15:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2025-09-23
SC2-00769,Collagen Peptides 300g,2,129.0,Facebook Shop,2025-09-17 22:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2025-09-23
SC2-00770,Omega-3 Fish Oil 90 capsules,1,39.0,Instagram,2025-09-18 21:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2025-09-21
SC2-00771,Collagen Peptides 300g,1,75.0,Facebook Shop,2025-09-19 01:00:00,Completed,Manager_C,Katowice,Poland,InPost Paczkomat,2025-09-21
SC2-00772,Pre-Workout Energy Powder 300g,3,178.5,Instagram,2025-09-19 21:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2025-09-24
SC2-00773,Creatine Monohydrate 500g,2,118.0,Instagram,2025-09-20 13:00:00,Completed,Manager_C,Poznan,Poland,Poczta Polska,2025-09-23
SC2-00774,Collagen Peptides 300g,2,136.0,Instagram,2025-09-21 22:00:00,Completed,Manager_A,Krakow,Poland,InPost Paczkomat,2025-09-26
SC2-00775,Collagen Peptides 300g,1,63.5,Website,2025-09-22 10:00:00,Completed,Manager_A,Szczecin,Poland,InPost Paczkomat,2025-09-23
SC2-00776,Shaker Bottle 700ml,3,57.0,Instagram,2025-09-22 11:00:00,Completed,Manager_C,Katowice,Poland,Poczta Polska,2025-09-25
SC2-00777,Whey Protein Concentrate 1kg Chocolate,1,102.5,Website,2025-09-22 21:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-09-27
SC2-00778,Creatine Monohydrate 500g,1,67.5,Website,2025-09-23 03:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-09-26
SC2-00779,Whey Protein Concentrate 1kg Vanilla,1,125.0,Facebook Shop,2025-09-23 04:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-09-24
SC2-00780,Gym Bag Medium,1,65.5,Website,2025-09-24 19:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2025-09-30
SC2-00781,Vitamin D3+K2 60 caps,2,46.0,Instagram,2025-09-25 01:00:00,Completed,Manager_C,Krakow,Poland,DPD Poland,2025-09-27
SC2-00782,Creatine Monohydrate 500g,1,56.0,Facebook Shop,2025-09-25 12:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-09-28
SC2-00783,Magnesium Complex 60 caps,1,35.5,Facebook Shop,2025-09-25 19:00:00,New,Manager_C,Wroclaw,Poland,InPost Paczkomat,
SC2-00784,Vitamin D3+K2 60 caps,1,24.5,Instagram,2025-09-26 01:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-09-29
SC2-00785,Resistance Band Set 5pcs,1,48.0,Facebook Shop,2025-09-26 03:00:00,Completed,Manager_C,Szczecin,Poland,InPost Paczkomat,2025-09-30
SC2-00786,Collagen Peptides 300g,1,73.5,Website,2025-09-26 11:00:00,Completed,Manager_C,Szczecin,Poland,InPost Paczkomat,2025-09-27
SC2-00787,Shaker Bottle 700ml,1,17.0,Website,2025-09-26 18:00:00,Completed,Manager_A,Warsaw,Poland,Poczta Polska,2025-10-02
SC2-00788,Shaker Bottle 700ml,1,19.0,Instagram,2025-09-26 21:00:00,New,Manager_B,Gdansk,Poland,InPost Paczkomat,
SC2-00789,BCAA 2:1:1 Powder 400g,1,62.0,Facebook Shop,2025-09-27 03:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-09-28
SC2-00790,Whey Protein Concentrate 1kg Chocolate,1,118.5,Website,2025-09-27 11:00:00,Cancelled,Manager_B,Poznan,Poland,InPost Paczkomat,
SC2-00791,Collagen Peptides 300g,2,152.0,Facebook Shop,2025-09-28 12:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-10-02
SC2-00792,BCAA 2:1:1 Powder 400g,1,65.0,Facebook Shop,2025-09-29 16:00:00,Completed,Manager_A,Szczecin,Poland,Poczta Polska,2025-10-02
SC2-00793,Gym Bag Medium,1,72.5,Instagram,2025-09-29 19:00:00,Completed,Manager_A,Gdansk,Poland,InPost Paczkomat,2025-10-02
SC2-00794,Omega-3 Fish Oil 90 capsules,1,39.5,Instagram,2025-10-01 13:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2025-10-05
SC2-00795,Shaker Bottle 700ml,1,20.5,Website,2025-10-02 05:00:00,Completed,Manager_B,Bydgoszcz,Poland,DPD Poland,2025-10-05
SC2-00796,Omega-3 Fish Oil 90 capsules,1,29.5,Website,2025-10-02 06:00:00,Completed,Manager_B,Gdansk,Poland,Poczta Polska,2025-10-08
SC2-00797,Magnesium Complex 60 caps,2,53.0,Website,2025-10-02 22:00:00,Completed,Manager_A,Wroclaw,Poland,DPD Poland,2025-10-04
SC2-00798,Vitamin D3+K2 60 caps,1,27.0,Website,2025-10-04 13:00:00,Awaiting Payment,Manager_C,Wroclaw,Poland,InPost Paczkomat,
SC2-00799,Vitamin D3+K2 60 caps,2,51.0,Instagram,2025-10-04 20:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-10-05
SC2-00800,Vitamin D3+K2 60 caps,3,60.0,Facebook Shop,2025-10-05 10:00:00,Completed,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,2025-10-10
SC2-00801,Shaker Bottle 700ml,1,17.0,Website,2025-10-07 01:00:00,Completed,Manager_B,Lodz,Poland,DPD Poland,2025-10-13
SC2-00802,Omega-3 Fish Oil 90 capsules,2,83.0,Instagram,2025-10-08 03:00:00,Completed,Manager_C,Lodz,Poland,InPost Paczkomat,2025-10-10
SC2-00803,Creatine Monohydrate 500g,1,66.0,Website,2025-10-08 08:00:00,Completed,Manager_C,Szczecin,Poland,Poczta Polska,2025-10-14
SC2-00804,Creatine Monohydrate 500g,1,62.0,Instagram,2025-10-09 19:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-10-12
SC2-00805,Vitamin D3+K2 60 caps,1,19.0,Website,2025-10-10 16:00:00,Completed,Manager_C,Katowice,Poland,InPost Paczkomat,2025-10-16
SC2-00806,Pre-Workout Energy Powder 300g,1,75.0,Website,2025-10-11 01:00:00,Completed,Manager_A,Krakow,Poland,DPD Poland,2025-10-17
SC2-00807,Gym Bag Medium,3,219.0,Instagram,2025-10-11 03:00:00,Completed,Manager_C,Poznan,Poland,DPD Poland,2025-10-14
SC2-00808,Magnesium Complex 60 caps,2,60.0,Instagram,2025-10-12 13:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-10-15
SC2-00809,Collagen Peptides 300g,3,190.5,Instagram,2025-10-12 15:00:00,Completed,Manager_A,Poznan,Poland,DPD Poland,2025-10-16
SC2-00810,Resistance Band Set 5pcs,1,40.0,Instagram,2025-10-13 10:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-10-14
SC2-00811,Collagen Peptides 300g,1,61.0,Instagram,2025-10-14 07:00:00,Completed,Manager_B,Gdansk,Poland,InPost Paczkomat,2025-10-17
SC2-00812,Whey Protein Concentrate 1kg Chocolate,1,120.5,Website,2025-10-14 19:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-10-18
SC2-00813,Pre-Workout Energy Powder 300g,3,253.5,Website,2025-10-16 01:00:00,Completed,Manager_A,Poznan,Poland,InPost Paczkomat,2025-10-21
SC2-00814,Magnesium Complex 60 caps,1,36.5,Website,2025-10-18 12:00:00,Completed,Manager_B,Lodz,Poland,InPost Paczkomat,2025-10-24
SC2-00815,Resistance Band Set 5pcs,1,53.5,Facebook Shop,2025-10-22 06:00:00,Completed,Manager_A,Lublin,Poland,DPD Poland,2025-10-24
SC2-00816,Magnesium Complex 60 caps,2,70.0,Facebook Shop,2025-10-24 05:00:00,Completed,Manager_A,Poznan,Poland,DPD Poland,2025-10-30
SC2-00817,Magnesium Complex 60 caps,3,108.0,Instagram,2025-10-25 09:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-10-29
SC2-00818,Creatine Monohydrate 500g,1,67.5,Instagram,2025-10-25 18:00:00,Completed,Manager_B,Lodz,Poland,InPost Paczkomat,2025-10-27
SC2-00819,Resistance Band Set 5pcs,1,48.0,Website,2025-10-26 12:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-10-30
SC2-00820,Gym Bag Medium,3,171.0,Instagram,2025-10-27 12:00:00,Completed,Manager_A,Krakow,Poland,Poczta Polska,2025-10-28
SC2-00821,Magnesium Complex 60 caps,3,109.5,Website,2025-10-27 23:00:00,Completed,Manager_C,Szczecin,Poland,InPost Paczkomat,2025-10-30
SC2-00822,Shaker Bottle 700ml,1,17.5,Instagram,2025-10-28 04:00:00,Completed,Manager_A,Lodz,Poland,InPost Paczkomat,2025-11-01
SC2-00823,Pre-Workout Energy Powder 300g,1,82.5,Website,2025-10-29 01:00:00,Completed,Manager_C,Poznan,Poland,InPost Paczkomat,2025-10-30
SC2-00824,Omega-3 Fish Oil 90 capsules,1,32.0,Instagram,2025-10-29 20:00:00,Completed,Manager_B,Poznan,Poland,Poczta Polska,2025-10-31
SC2-00825,Whey Protein Concentrate 1kg Vanilla,1,120.5,Instagram,2025-10-30 00:00:00,Completed,Manager_B,Wroclaw,Poland,InPost Paczkomat,2025-11-02
SC2-00826,Vitamin D3+K2 60 caps,1,31.5,Website,2025-10-30 05:00:00,Completed,Manager_A,Bydgoszcz,Poland,InPost Paczkomat,2025-11-05
SC2-00827,Resistance Band Set 5pcs,1,46.0,Instagram,2025-11-01 17:00:00,Completed,Manager_A,Warsaw,Poland,InPost Paczkomat,2025-11-03
SC2-00828,BCAA 2:1:1 Powder 400g,2,117.0,Website,2025-11-03 22:00:00,Completed,Manager_B,Katowice,Poland,DPD Poland,2025-11-04
SC2-00829,Vitamin D3+K2 60 caps,1,20.5,Instagram,2025-11-07 05:00:00,Completed,Manager_C,Krakow,Poland,InPost Paczkomat,2025-11-08
SC2-00830,Whey Protein Concentrate 1kg Vanilla,1,105.5,Facebook Shop,2025-11-08 05:00:00,Awaiting Payment,Manager_A,Szczecin,Poland,DPD Poland,
SC2-00831,Whey Protein Concentrate 1kg Chocolate,3,327.0,Facebook Shop,2025-11-10 02:00:00,Cancelled,Manager_C,Krakow,Poland,InPost Paczkomat,
SC2-00832,BCAA 2:1:1 Powder 400g,1,60.0,Website,2025-11-13 03:00:00,Completed,Manager_C,Lodz,Poland,DPD Poland,2025-11-16
SC2-00833,Creatine Monohydrate 500g,1,56.5,Instagram,2025-11-15 11:00:00,New,Manager_C,Bydgoszcz,Poland,DPD Poland,
SC2-00834,Omega-3 Fish Oil 90 capsules,1,29.5,Facebook Shop,2025-11-18 17:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-11-21
SC2-00835,Pre-Workout Energy Powder 300g,1,84.5,Website,2025-11-23 05:00:00,Completed,Manager_C,Wroclaw,Poland,Poczta Polska,2025-11-29
SC2-00836,Pre-Workout Energy Powder 300g,1,72.5,Instagram,2025-11-23 12:00:00,Completed,Manager_C,Bydgoszcz,Poland,DPD Poland,2025-11-24
SC2-00837,Vitamin D3+K2 60 caps,1,21.5,Website,2025-11-24 03:00:00,Completed,Manager_A,Gdansk,Poland,DPD Poland,2025-11-30
SC2-00838,Whey Protein Concentrate 1kg Chocolate,1,94.5,Instagram,2025-11-24 12:00:00,Completed,Manager_B,Katowice,Poland,DPD Poland,2025-11-27
SC2-00839,Gym Bag Medium,1,64.0,Website,2025-11-24 22:00:00,Completed,Manager_A,Poznan,Poland,DPD Poland,2025-11-26
SC2-00840,Gym Bag Medium,1,61.5,Instagram,2025-11-25 11:00:00,Completed,Manager_C,Gdansk,Poland,DPD Poland,2025-11-30
SC2-00841,Creatine Monohydrate 500g,1,53.0,Website,2025-11-25 20:00:00,Completed,Manager_B,Poznan,Poland,InPost Paczkomat,2025-11-26
SC2-00842,Whey Protein Concentrate 1kg Chocolate,2,244.0,Website,2025-11-27 12:00:00,Completed,Manager_B,Krakow,Poland,InPost Paczkomat,2025-11-28
SC2-00843,Omega-3 Fish Oil 90 capsules,1,39.5,Instagram,2025-11-27 15:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-12-03
SC2-00844,Whey Protein Concentrate 1kg Vanilla,1,114.0,Website,2025-11-27 19:00:00,New,Manager_A,Gdansk,Poland,InPost Paczkomat,
SC2-00845,Omega-3 Fish Oil 90 capsules,1,34.0,Instagram,2025-11-27 21:00:00,Completed,Manager_A,Lublin,Poland,InPost Paczkomat,2025-11-28
SC2-00846,Whey Protein Concentrate 1kg Chocolate,1,93.5,Website,2025-11-29 08:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2025-12-04
SC2-00847,Omega-3 Fish Oil 90 capsules,1,44.0,Instagram,2025-11-29 22:00:00,Completed,Manager_A,Warsaw,Poland,InPost Paczkomat,2025-12-05
SC2-00848,Creatine Monohydrate 500g,1,60.0,Website,2025-11-30 18:00:00,Completed,Manager_B,Szczecin,Poland,InPost Paczkomat,2025-12-04
SC2-00849,Whey Protein Concentrate 1kg Chocolate,3,282.0,Website,2025-12-04 01:00:00,Completed,Manager_C,Gdansk,Poland,InPost Paczkomat,2025-12-05
SC2-00850,Magnesium Complex 60 caps,2,73.0,Instagram,2025-12-05 19:00:00,Awaiting Payment,Manager_B,Bydgoszcz,Poland,DPD Poland,
SC2-00851,Whey Protein Concentrate 1kg Chocolate,1,123.5,Website,2025-12-09 00:00:00,Completed,Manager_B,Krakow,Poland,DPD Poland,2025-12-14
SC2-00852,Whey Protein Concentrate 1kg Chocolate,1,114.0,Instagram,2025-12-09 17:00:00,Completed,Manager_A,Gdansk,Poland,DPD Poland,2025-12-15
SC2-00853,Collagen Peptides 300g,1,65.0,Website,2025-12-11 02:00:00,Completed,Manager_C,Wroclaw,Poland,DPD Poland,2025-12-12
SC2-00854,Creatine Monohydrate 500g,1,52.0,Website,2025-12-11 21:00:00,Completed,Manager_B,Wroclaw,Poland,DPD Poland,2025-12-14
SC2-00855,Whey Protein Concentrate 1kg Vanilla,1,101.0,Website,2025-12-18 14:00:00,New,Manager_B,Szczecin,Poland,InPost Paczkomat,
SC2-00856,Gym Bag Medium,2,122.0,Facebook Shop,2025-12-23 12:00:00,New,Manager_C,Poznan,Poland,InPost Paczkomat,
SC2-00857,Creatine Monohydrate 500g,1,55.0,Website,2025-12-25 12:00:00,Completed,Manager_C,Warsaw,Poland,InPost Paczkomat,2025-12-27
SC2-00858,Collagen Peptides 300g,1,63.0,Website,2025-12-26 14:00:00,Cancelled,Manager_A,Poznan,Poland,InPost Paczkomat,
